id 	 user_id 	 date 	 text
1003517029595451392	2292132056	2018-06-04 11:31	" RafelScam पर DNA कब?"

985451882893131777	3437574777	2018-04-15 15:06	"Ye sabhi scam hua hoga but G scam ka aarop laga but proof nhi milne ke karan sabhi chhut gaye. But scam me bataye gaye paise ka kya hua pta nahi. Aur isme km se km ek aur scam add ho sakta hai aur hai aur wo hai RafelScam"

983837112418975744	953956495313420288	2018-04-11 04:10	" चौकीदार_चोर_निकला NiravModi MehulChoksi PNBScam RafelScam VijayMallya LalitModi Adani Ambani ChaukidarHiChorHai …"

982565289194807296	4836248094	2018-04-07 15:56	"ஒரு லட்சம் கோடியில் போர் விமானங்கள் வாங்க மத்திய அரசு திட்டம் - செய்தி வாங்கிட்டு விமானத்தோட விலைய வெளிய சொல்லாம ஊழல் பன்னலாம் யாராவது விலை என்னானு கேட்டா அது ராணுவ ரகசியம் னு சொல்லி சமாளிச்சிடலாம் Rafelscam ModiLies nsitharaman"

982552296071598080	777786116720041984	2018-04-07 15:04	" SVESHEKHER ஒரு லட்சம் கோடியில் போர் விமானங்கள் வாங்க மத்திய அரசு திட்டம் - செய்தி வாங்கிட்டு விமானத்தோட விலைய வெளிய சொல்லாம ஊழல் பண்ணலாம் யாராவது விலை என்னானு கேட்டா அது ராணுவ ரகசியம் னு சொல்லி சமாளிச்சிடலாம் மோடி டா Rafelscam ModiLies"

982551509345824769	1333528417	2018-04-07 15:01	"ஒரு லட்சம் கோடியில் போர் விமானங்கள் வாங்க மத்திய அரசு திட்டம் - செய்தி வாங்கிட்டு விமானத்தோட விலைய வெளிய சொல்லாம ஊழல் பன்னலாம் யாராவது விலை என்னானு கேட்டா அது ராணுவ ரகசியம் னு சொல்லி சமாளிச்சிடலாம் த்தா மோடிடாவ் Rafelscam ModiLies"

982236207915515905	969470076976996352	2018-04-06 18:08	" narendramodi ಜಿ ನಿಮ್ಮ ಕಾರ್ಯಕರ್ತರೊಂದಿಗೆ ಸಂವಾದ ಇದ್ದೆ ಇದೆ ಭಾರತದ ಕೊಟಿ ಕೊಟಿ ಜನರ ಪ್ರಶ್ನೆಗಳಿಗೆ ನಿಮ್ಮ ಉತ್ತರ ಕೆಳಲು ಬಾಕಿ ಇದೆ ಆ ಸಂವಾದ ಮೊದಲು ಜರಗಲಿ... NiravModicase VijayMallya bjphatavobharathbachavo rafelscam …"

975988142166732800	139782883	2018-03-20 12:21	" RafelScam …"

972747450015338496	337045446	2018-03-11 13:43	" Rafelscam Eed"

972014285877428224	2992378795	2018-03-09 13:10	"હવે તો ફ્રાંસે પણ લીલીઝંડી આપી દીધી છે ,રફાલ ડીલ પર,ભારતની જનતાને સત્ય બતાવી શકો છો,શું હજુપણ બકલોલ ચૂપ રહેશે? RafelScam "

971028677218758659	953956495313420288	2018-03-06 19:54	" FarmerSucide sscscam RafelScam PNBScam PNBModiScam Mehul_भाई_Choksi NiravModiLootsIndia ModiRobsIndia …"

970672492602908672	362973399	2018-03-05 20:18	"लगता है कि देश "घोटाला युग" में प्रवेश कर गया है। VyapamScam MiningScam SandScam RafelScam PNBScam FakeMarriageScam pushpendramunihttps:// …"

969802263576248320	611503574	2018-03-03 10:40	" PNBScam NiravModiScam OBCscam SugarMillScam KothariScam MehulChoksiScam RafelScam क्योकि चौकीदार_ही_चोर_है …"

